20230123	[eBook]치즈 책	글항아리(문학동네)	4808967357962	E000003167326	eBook	열람 완료
20230123	[eBook]와인 지식사전	미래지식(주)	4801191349444	E000002992537	eBook	열람 완료
20230123	[eBook]열두 달의 와인 레시피	보틀프레스	4801196616015	E000002999903	eBook	열람 완료
20230123	[eBook][대여]세상에 맛있는 와인이 너무 많아서	북이십일_디지털컨텐츠	4808950998509	E000004343043	eBook	열람 완료
20221228	[eBook]시어머니 유품정리	문예춘추콘텐츠그룹(주)	4808976045683	E000005063984	eBook	열람 완료
20221228	[eBook]1일 1로그 100일 완성 IT 지식	도서출판 인사이트(주)	4808966263301	E000003160878	eBook	열람 가능
20221228	[국내도서]새로운 별	달로와	9791190015981	S000200399690	국내도서	수령완료
20221228	[국내도서]제품의 탄생	책만	9791189909499	S000200359090	국내도서	수령완료
20221216	[eBook]오늘은 좀 매울지도 몰라	문학동네_디지털콘텐츠	4808954650946	E000003114305	eBook	열람 완료
20221205	[국내도서]백성귀족 7	세미콜론	9791192107615	S000061777580	국내도서	배송완료
20221205	[국내도서]시골의 진화	더가능연구소	9791197529030	S000001987083	국내도서	배송완료
20221130	[eBook]내가 죽은 뒤에 네가 해야 할 일들	푸른책들	4808961707480	E000003145435	eBook	열람 완료
20221120	[eBook]열두 달 향신료 카레	사이언스북스(민음사)	4801192107609	E000002994102	eBook	열람 완료
20221106	[eBook]죄의 궤적	한국출판콘텐츠(KPC)	4801167370236	E000002959098	eBook	열람 완료
20221106	[eBook]항구 마을 식당	알에이치코리아_디지털컨텐츠	4808925560069	E000003064079	eBook	열람 완료
20221021	[eBook]철학자와 달리기	유노콘텐츠그룹(주)	4801192300326	E000005001419	eBook	열람 완료
20230727	[eBook]걸어갑니다, 세계 속으로	한빛미디어	4801190846128	E000005265913	eBook	열람 완료
20230712	[eBook]미디어 생태계	커뮤니케이션북스	4808964061756	E000003153630	eBook	열람 완료
20230615	[eBook]기사단장 죽이기 1-2권 세트	문학동네_디지털콘텐츠	4812004080027	E000004352953	eBook	열람 완료
20230612	[eBook]작가의 루틴: 시 쓰는 하루	한국출판콘텐츠(KPC)	480D230117600	E000005107501	eBook	열람 완료
20230605	[eBook]작가의 루틴: 소설 쓰는 하루	한국출판콘텐츠(KPC)	480D230117590	E000005107500	eBook	열람 완료
20230522	[국내도서]왜 쓰는가	문학동네	9788954692489	S000202040251	국내도서	배송완료
20230522	[eBook]모든 것에 따뜻함이 숨어 있다	웅진씽크빅_일반	4808901121284	E000003052372	eBook	열람 완료
20230515	[eBook]도파민네이션	흐름출판(주)	4808965965046	E000003159726	eBook	열람 완료
20230515	[국내도서]모성	리드리드출판	9788972773764	S000201994711	국내도서	배송완료
20230515	[eBook]여름	민음사	4808937463686	E000003091360	eBook	열람 완료
20230515	[eBook]도둑맞은 집중력	어크로스출판그룹(주)	4801167740985	E000005212841	eBook	열람 완료
20230421	[eBook]스타벅스 OFFICIAL BOOK	북이십일_디지털컨텐츠	4808950996642	E000003103358	eBook	열람 완료
20230421	[eBook]라멘 먹으러 왔습니다	별하문화	480D210828420	E000003580492	eBook	열람 완료
20230421	[eBook]도쿄! 스토리를 찾아 떠나는 미식 산책	한국학술정보_디지털컨텐츠	4808926887981	E000003072912	eBook	열람 완료
20230420	[eBook]끔찍해서 오늘도 달립니다	더스토리하우스	4801186761046	E000005121031	eBook	열람 완료
20240129	[eBook]사라진 것들	문학동네_디지털콘텐츠	4808954697354	E000005888561	eBook	열람 완료
20240129	[eBook]트러스트	문학동네_디지털콘텐츠	4808954691673	E000005165477	eBook	열람 완료
20240118	[eBook]시대예보: 핵개인의 시대	교보문고(주)	480D230984900	E000005403410	eBook	열람 완료
20240118	[국내도서]어느 작가의 오후	인플루엔셜	9791168341494	S000211543311	국내도서	배송완료
20240115	[eBook]아주 희미한 빛으로도	문학동네_디지털콘텐츠	4808954695053	E000005342950	eBook	열람 완료
20240111	[eBook]딱 한 번만이라도	소미미디어	4801138404342	E000002911228	eBook	열람 완료
20240101	[eBook]Do it! 점프 투 파이썬	한국출판콘텐츠(KPC)	480D230606880	E000005263884	eBook	열람 완료
20231227	[eBook]너무 시끄러운 고독	문학동네_디지털콘텐츠	4808954641548	E000003114031	eBook	열람 완료
20231223	[eBook]색채가 없는 다자키 쓰쿠루와 그가 순례를 떠난 해	민음사	4808937487927	E000003091836	eBook	열람 완료
20231202	[국내도서]리얼 홋카이도(2024~2025)	한빛라이프	9791193080139	S000211193194	국내도서	수령완료
20231124	[eBook]맛있는 밥을 먹을 수 있기를	문학동네_디지털콘텐츠	4808954696203	E000005460954	eBook	열람 완료
20240724	[eBook]H마트에서 울다	문학동네_디지털콘텐츠	4808954683371	E000003114925	eBook	열람 완료
20240625	[eBook]제프리무어의 캐즘마케팅	세종서적(주)	4808984074972	E000003198848	eBook	열람 완료
20240625	[eBook]우타강의 시간. 2	디씨더블유(DCW)	480D230668400	E000005262053	eBook	열람 완료
20240625	[eBook]우타강의 시간. 3	디씨더블유(DCW)	480D240421540	E000007260303	eBook	열람 완료
20240519	[eBook]오래되고 멋진 클래식 레코드 2	문학동네_디지털콘텐츠	4801141600274	E000007550363	eBook	열람 완료
20240408	[국내도서]구글 SEO 상위노출 100일 정복	디지털북스	9788960884526	S000212668146	국내도서	배송완료
20240322	[국내도서]다정한 여행의 배경	꿈의지도	9791187496496	S000001902523	국내도서	배송완료
20240319	[국내도서]정보 검색의 이론과 실제	에이콘출판	9791161755083	S000001805010	국내도서	배송완료
20240317	[eBook]여름에 우리가 먹는 것	문학동네_디지털콘텐츠	4808954683739	E000003114936	eBook	열람 완료
20240312	[eBook]순도 100퍼센트의 휴식	인플루엔셜	4801168341129	E000005327932	eBook	열람 완료
20240302	[eBook]Stata로 끝내는 논문	한빛아카데미(주)	4801156644713	E000002921454	eBook	열람 완료
20240226	[국내도서]침몰하는 일본은행?	가갸날	9791187949978	S000212321673	국내도서	배송완료
20240226	[eBook]현금의 재발견	마인드빌딩	4801196339099	E000002999170	eBook	반품완료
20240226	[eBook]글로벌 클래스	한빛비즈	4801157846956	E000005409351	eBook	열람 완료
20250121	[eBook]차가운 벽	시공사	4808952769244	E000005274431	eBook	열람 완료
20250118	[eBook]고양이를 버리다	김영사	4808934992097	E000003086501	eBook	열람 완료
20250118	[eBook]양 사나이의 크리스마스	김영사	4808934999751	E000003086646	eBook	열람 완료
20250118	[오디오북]노르웨이의 숲	민음사	450D000032388	E000000006521	오디오북	열람 가능
20250118	[오디오북]도시와 그 불확실한 벽	문학동네_디지털콘텐츠	450D000216179	E000006911067	오디오북	열람 완료
20250106	[국내도서]만성질환 자연치료 식이요법 갭스(GAPS diet)	겸엑스	9791198648013	S000214976463	국내도서	배송완료
20241221	[eBook]아젠다 세팅	라이온북스	4808994643878	E000003228025	eBook	열람 완료
20240903	[오디오북][대여]모순	오디언소리 주식회사	450D000218336	E000008154891	오디오북	열람 완료
20240828	[국내도서]챗GPT는 내 비서	지식노마드	9791192248240	S000214045510	국내도서	배송완료
20240818	[Sam]sam2 (첫 달 천원)		4412210090361	E000005000031	sam이용권	만료
20240806	[국내도서]허송세월	나남	9788930041683	S000213451032	국내도서	배송완료
20250714	[오디오북]가짜 노동	자음과모음㈜	450D000213095	E000005629912	오디오북	열람 완료
20250617	[eBook]어머니의 유산	복복서가(문학동네)	4801191114455	E000005255191	eBook	열람 완료
20250525	[eBook]우리는 모두 집으로 돌아간다	김영사	4808934990062	E000003086432	eBook	열람 완료
20250525	[eBook][대여]모조품 남매	문예춘추콘텐츠그룹(주)	4808976047175	E000011454473	eBook	열람 완료
20250420	[eBook]초원의 집	아담	4809050139847	E000003263943	eBook	열람 완료
20250419	[eBook]노을 진 산정에서	김영사	4801173320584	E000011072606	eBook	열람 완료
20251105	[eBook]요즘 당근 AI 개발	골든래빗	4801194383476	E000012152702	eBook	열람 완료
20251029	[국내도서]데이비드 스톤 마틴의 멋진 세계	문학동네	9791141612979	S000218262954	국내도서	배송완료
20251029	[사은품]무라카미 하루키 비어하이볼 (교보문고)	5320000048358	S000213094237	판매옵션상품	배송완료
20251008	[eBook]백성귀족. 8	사이언스북스(민음사)	480N250917850	E000012006174	eBook	열람 완료
20251008	[eBook]백성귀족. 7	사이언스북스(민음사)	480D230268000	E000005139768	eBook	열람 완료
20251008	[eBook]백성귀족. 8	사이언스북스(민음사)	480N250917850	E000012006174	eBook	반품완료
20251008	[eBook]백성귀족. 7	사이언스북스(민음사)	480D230268000	E000005139768	eBook	반품완료
20251003	[eBook]브레인 리스타트	세종서적(주)	4808984078789	E000011933846	eBook	열람 완료
20250821	[국내도서]러너의 세계	인간희극	9788993784879	S000216950996	국내도서	배송완료
20260731	[eBook]백지 앞에서	문학동네_디지털콘텐츠	4801141603374	E000013027684	eBook	열람 가능
20260315	[국내도서]쇼와 유신	까치	9788972916598	S000001128539	국내도서	배송완료
20260301	[eBook]이백십일 - 일본 중단편 고전문학 045	현인	480D190321960	E000003463624	eBook	열람 완료
